
Comms Startup 
652
661 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,50,50,51,525,0,
676 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,50,50,51,525,0,
692 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
706 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
721 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
736 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
754 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
770 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
785 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
799 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,52,48,50,523,0,
815 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,51,49,48,527,0,
833 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,51,49,48,527,0,
848 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,51,49,48,527,0,
863 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,51,51,49,48,527,0,
878 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,514,0,
893 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,514,0,
908 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,514,0,
926 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,514,0,
942 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,521,0,
957 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,521,0,
971 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,521,0,
987 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,49,50,49,521,0,
1001 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,49,48,48,515,0,
1020 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,49,48,48,515,0,
1035 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,49,48,48,515,0,
1050 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,49,48,48,515,0,
1065 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,50,49,48,48,517,0,
1081 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,47,49,51,517,0,
1099 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,47,49,51,517,0,
1114 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,47,49,51,517,0,
1129 0.0000,0,0,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000 0.000000,49,47,49,51,517,0,
